Protein,Localization
TRIM65,Cytosol
TRIO,Cytosol
TRIOBP,Cytosol
TRIP10,Cytosol
TRIP11,Secretory
TRIP12,Nuclear
TRIP13,Cytosol
TRIP4,Cytosol
TRIP6,Cytosol
TRIQK,Secretory
TRMT1,Nuclear
TRMT10A,Nuclear
TRMT10C,Mitochondria
TRMT11,Cytosol
TRMT112,Cytosol
TRMT1L,Nuclear
TRMT2A,Nuclear
TRMT44,Cytosol
TRMT5,Nuclear
TRMT6,Nuclear
TRMT61A,Nuclear
TRMT61B,Mitochondria
TRMU,Mitochondria
TRNAU1AP,Nuclear
TRNT1,Cytosol
TRO,Nuclear
TROVE2,Cytosol
TRPC4AP,Cytosol
TRPM4,Secretory
TRPM7,Secretory
TRPS1,Nuclear
TRPV4,Secretory
TRRAP,Nuclear
TRUB1,Nuclear
TRUB2,Secretory
TSC1,Cytosol
TSC2,Cytosol
TSC22D1,Cytosol
TSC22D2,Cytosol
TSC22D3,Cytosol
TSC22D4,Cytosol
TSEN15,Nuclear
TSEN2,Nuclear
TSEN34,Nuclear
TSEN54,Nuclear
TSFM,Mitochondria
TSG101,Cytosol
TSKU,Secretory
TSN,Cytosol
TSNARE1,Nuclear
TSNAX,Cytosol
TSPAN1,Secretory
TSPAN13,Secretory
TSPAN14,Secretory
TSPAN15,Secretory
TSPAN3,Secretory
TSPAN4,Secretory
TSPAN6,Secretory
TSPAN9,Secretory
TSPO,Mitochondria
TSPYL1,Nuclear
TSPYL2,Cytosol
TSPYL4,Cytosol
TSPYL5,Nuclear
TSR1,Nuclear
TSR2,Cytosol
TSR3,Cytosol
TSSC1,Cytosol
TST,Mitochondria
TSTA3,Cytosol
TSTD1,Cytosol
TSTD2,Cytosol
TTC1,Cytosol
TTC12,Cytosol
TTC13,Secretory
TTC14,Nuclear
TTC17,Secretory
TTC21B,Cytosol
TTC26,Cytosol
TTC27,Cytosol
TTC28,Cytosol
TTC3,Secretory
TTC30A,Cytosol
TTC33,Nuclear
TTC37,Cytosol
TTC38,Cytosol
TTC39A,Cytosol
TTC39B,Cytosol
TTC39C,Cytosol
TTC4,Cytosol
TTC5,Cytosol
TTC7A,Secretory
TTC7B,Secretory
TTC9,Cytosol
TTC9C,Cytosol
TTF1,Nuclear
TTF2,Cytosol
TTI1,Cytosol
TTI2,Cytosol
TTK,Cytosol
TTL,Cytosol
TTLL12,Cytosol
TTPAL,Cytosol
TTYH3,Secretory
TUBA1C,Cytosol
TUBA4A,Cytosol
TUBB,Cytosol
TUBB1,Cytosol
TUBB2A,Cytosol
TUBB4B,Cytosol
TUBB6,Cytosol
TUBB8,Cytosol
TUBG1,Cytosol
TUBGCP2,Cytosol
TUBGCP3,Cytosol
TUBGCP4,Cytosol
TUBGCP5,Cytosol
TUBGCP6,Cytosol
TUFM,Mitochondria
TUFT1,Cytosol
TULP3,Secretory
TUSC2,Cytosol
TUSC3,Secretory
TUT1,Nuclear
TWF1,Cytosol
TWF2,Cytosol
TWISTNB,Nuclear
TWSG1,Nuclear
TXLNA,Cytosol
TXLNG,Cytosol
TXN,Cytosol
TXN2,Mitochondria
TXNDC11,Secretory
TXNDC12,Nuclear
TXNDC15,Secretory
TXNDC16,Secretory
TXNDC17,Cytosol
TXNDC5,Nuclear
TXNDC9,Cytosol
TXNL1,Cytosol
TXNL4A,Nuclear
TXNL4B,Cytosol
TXNRD1,Cytosol
TXNRD3,Cytosol
TYK2,Secretory
TYMP,Cytosol
TYMS,Cytosol
TYSND1,Secretory
TYW1,Secretory
TYW3,Cytosol
TYW5,Cytosol
U2AF1,Nuclear
U2AF2,Nuclear
U2SURP,Nuclear
UACA,Cytosol
UAP1,Cytosol
UAP1L1,Cytosol
UBA1,Cytosol
UBA2,Nuclear
UBA3,Cytosol
UBA5,Cytosol
UBA6,Cytosol
UBAC1,Cytosol
UBAC2,Secretory
UBAP1,Cytosol
UBAP2,Cytosol
UBAP2L,Cytosol
UBE2A,Cytosol
UBE2B,Cytosol
UBE2C,Cytosol
UBE2D2,Cytosol
UBE2D3,Cytosol
UBE2D4,Cytosol
UBE2E1,Cytosol
UBE2E3,Cytosol
UBE2F,Cytosol
UBE2G1,Cytosol
UBE2G2,Secretory
UBE2H,Cytosol
UBE2I,Cytosol
UBE2J1,Secretory
UBE2J2,Secretory
UBE2K,Cytosol
UBE2L3,Cytosol
UBE2L6,Cytosol
UBE2M,Cytosol
UBE2N,Cytosol
UBE2O,Cytosol
UBE2Q1,Cytosol
UBE2Q2,Cytosol
UBE2R2,Cytosol
UBE2S,Cytosol
UBE2T,Nuclear
UBE2V2,Cytosol
UBE2Z,Cytosol
UBE3A,Cytosol
UBE3B,Cytosol
UBE3C,Cytosol
UBE4A,Secretory
UBE4B,Cytosol
UBFD1,Cytosol
UBIAD1,Secretory
UBL3,Secretory
UBL4A,Cytosol
UBL5,Cytosol
UBL7,Cytosol
UBN1,Nuclear
UBN2,Nuclear
UBOX5,Nuclear
UBP1,Cytosol
UBQLN1,Cytosol
UBQLN2,Cytosol
UBQLN4,Cytosol
UBR1,Cytosol
UBR2,Cytosol
UBR3,Cytosol
UBR4,Cytosol
UBR5,Nuclear
UBR7,Nuclear
UBTD2,Secretory
UBTF,Nuclear
UBXN1,Cytosol
UBXN2A,Cytosol
UBXN2B,Cytosol
UBXN4,Secretory
UBXN6,Cytosol
UBXN7,Nuclear
UCHL3,Cytosol
UCHL5,Cytosol
UCK1,Cytosol
UCK2,Cytosol
UCKL1,Cytosol
UEVLD,Cytosol
UFC1,Cytosol
UFD1L,Nuclear
UFL1,Secretory
UFM1,Cytosol
UFSP1,Cytosol
UFSP2,Secretory
UGCG,Secretory
UGDH,Cytosol
UGGT1,Secretory
UGGT2,Secretory
UGP2,Cytosol
UHMK1,Secretory
UHRF1BP1,Cytosol
UHRF1BP1L,Cytosol
UHRF2,Nuclear
UIMC1,Nuclear
ULK1,Cytosol
ULK3,Cytosol
UMPS,Cytosol
UNC119,Cytosol
UNC119B,Cytosol
UNC13B,Cytosol
UNC13D,Cytosol
UNC45A,Cytosol
UNC5B,Secretory
UNC93B1,Secretory
UNG,Nuclear
UNKL,Cytosol
UPF1,Nuclear
UPF2,Cytosol
UPF3A,Nuclear
UPF3B,Nuclear
UPRT,Cytosol
UQCC1,Mitochondria
UQCC2,Mitochondria
UQCR10,Mitochondria
UQCRB,Mitochondria
UQCRC1,Mitochondria
UQCRC2,Mitochondria
UQCRFS1,Mitochondria
UQCRH,Mitochondria
UQCRQ,Mitochondria
URB1,Nuclear
URB2,Nuclear
URGCP,Cytosol
URI1,Cytosol
URM1,Cytosol
UROD,Cytosol
UROS,Cytosol
USE1,Secretory
USF1,Nuclear
USF2,Nuclear
USMG5,Mitochondria
USO1,Cytosol
USP1,Nuclear
USP10,Nuclear
USP11,Nuclear
USP12,Secretory
USP13,Cytosol
USP14,Cytosol
USP15,Cytosol
USP16,Cytosol
USP18,Cytosol
USP19,Cytosol
USP20,Secretory
USP22,Nuclear
USP24,Cytosol
USP25,Cytosol
USP28,Nuclear
USP3,Nuclear
USP30,Mitochondria
USP31,Secretory
USP32,Cytosol
USP33,Secretory
USP34,Cytosol
USP35,Cytosol
USP36,Nuclear
USP38,Cytosol
USP39,Nuclear
USP4,Cytosol
USP40,Cytosol
USP42,Nuclear
USP43,Secretory
USP46,Secretory
USP47,Cytosol
USP48,Nuclear
USP5,Cytosol
USP53,Cytosol
USP54,Secretory
USP7,Nuclear
USP8,Cytosol
USP9X,Cytosol
UTP11L,Nuclear
UTP14A,Nuclear
UTP15,Nuclear
UTP18,Nuclear
UTP20,Nuclear
UTP23,Nuclear
UTP3,Nuclear
UTP6,Nuclear
UTS2,Nuclear
UVRAG,Cytosol
UVSSA,Secretory
UXS1,Secretory
UXT,Cytosol
VAC14,Cytosol
VAMP3,Secretory
VAMP4,Secretory
VAMP5,Secretory
VAMP7,Secretory
VAMP8,Secretory
VANGL1,Secretory
VAPA,Secretory
VAPB,Secretory
VARS,Cytosol
VASH1,Cytosol
VASN,Secretory
VASP,Cytosol
VAT1,Cytosol
VAV2,Cytosol
VAV3,Cytosol
VBP1,Cytosol
VCL,Cytosol
VCP,Cytosol
VCPIP1,Cytosol
VCPKMT,Cytosol
VDAC1,Mitochondria
VDAC2,Mitochondria
VDAC3,Mitochondria
VEGFB,Secretory
VEZF1,Nuclear
VEZT,Secretory
VGLL4,Nuclear
VIMP,Secretory
VIPAS39,Cytosol
VLDLR,Secretory
VMA21,Secretory
VMAC,Nuclear
VMP1,Secretory
VPRBP,Nuclear
VPS11,Cytosol
VPS13A,Secretory
VPS13B,Secretory
VPS13C,Cytosol
VPS13D,Cytosol
VPS16,Cytosol
VPS18,Cytosol
VPS25,Cytosol
VPS26A,Cytosol
VPS26B,Cytosol
VPS28,Cytosol
VPS29,Cytosol
VPS33A,Cytosol
VPS33B,Cytosol
VPS35,Cytosol
VPS36,Cytosol
VPS37A,Cytosol
VPS37B,Cytosol
VPS37C,Cytosol
VPS39,Cytosol
VPS4A,Cytosol
VPS4B,Cytosol
VPS51,Cytosol
VPS52,Cytosol
VPS53,Cytosol
VPS54,Cytosol
VPS72,Nuclear
VPS8,Cytosol
VPS9D1,Cytosol
VRK1,Nuclear
VRK2,Secretory
VSIG10,Secretory
VTA1,Cytosol
VTI1A,Secretory
VTI1B,Secretory
VWA1,Secretory
VWA8,Mitochondria
VWA9,Nuclear
WAC,Nuclear
WAPAL,Nuclear
WARS,Cytosol
WARS2,Mitochondria
WASF1,Cytosol
WASF2,Cytosol
WASL,Cytosol
WBP11,Nuclear
WBP1L,Secretory
WBP2,Cytosol
WBP4,Nuclear
WBSCR22,Nuclear
WDFY1,Secretory
WDFY2,Cytosol
WDFY3,Cytosol
WDHD1,Nuclear
WDR1,Cytosol
WDR12,Nuclear
WDR13,Cytosol
WDR18,Nuclear
WDR19,Cytosol
WDR20,Secretory
WDR24,Nuclear
WDR26,Cytosol
WDR3,Nuclear
WDR33,Nuclear
WDR34,Cytosol
WDR35,Cytosol
WDR36,Nuclear
WDR37,Cytosol
WDR4,Nuclear
WDR41,Cytosol
WDR43,Nuclear
WDR44,Cytosol
WDR45,Cytosol
WDR45B,Cytosol
WDR46,Nuclear
WDR47,Cytosol
WDR5,Nuclear
WDR53,Cytosol
WDR54,Cytosol
WDR55,Nuclear
WDR59,Cytosol
WDR6,Cytosol
WDR60,Secretory
WDR61,Cytosol
WDR62,Cytosol
WDR7,Cytosol
WDR70,Nuclear
WDR73,Cytosol
WDR74,Nuclear
WDR75,Nuclear
WDR76,Nuclear
WDR77,Cytosol
WDR81,Cytosol
WDR82,Nuclear
WDR83,Nuclear
WDR89,Nuclear
WDR91,Cytosol
WDR92,Cytosol
WDSUB1,Cytosol
WDTC1,Cytosol
WDYHV1,Cytosol
WEE1,Nuclear
WFS1,Secretory
WHAMM,Cytosol
WHSC1,Nuclear
WHSC1L1,Nuclear
WIBG,Nuclear
WIPF1,Cytosol
WIPF2,Cytosol
WIPI1,Cytosol
WIPI2,Cytosol
WISP2,Secretory
WIZ,Nuclear
WLS,Secretory
WNK1,Cytosol
WNK2,Cytosol
WNT4,Secretory
WNT7B,Secretory
WRAP53,Cytosol
WRB,Secretory
WRN,Nuclear
WRNIP1,Nuclear
WTAP,Nuclear
WWC1,Cytosol
WWC2,Cytosol
WWC3,Cytosol
WWOX,Secretory
WWP1,Secretory
WWP2,Secretory
WWTR1,Cytosol
XAB2,Nuclear
XBP1,Secretory
XIAP,Cytosol
XPA,Nuclear
XPC,Nuclear
XPNPEP1,Cytosol
XPNPEP3,Mitochondria
XPO1,Cytosol
XPO4,Cytosol
XPO5,Cytosol
XPO6,Cytosol
XPO7,Cytosol
XPOT,Cytosol
XPR1,Secretory
XRCC1,Nuclear
XRCC3,Cytosol
XRCC4,Nuclear
XRCC5,Nuclear
XRCC6,Nuclear
XRN2,Nuclear
XXYLT1,Secretory
XYLB,Cytosol
XYLT1,Secretory
XYLT2,Secretory
YAE1D1,Cytosol
YAF2,Nuclear
YAP1,Cytosol
YARS,Cytosol
YARS2,Mitochondria
YBEY,Mitochondria
YBX1,Nuclear
YBX2,Nuclear
YBX3,Nuclear
YDJC,Cytosol
YEATS2,Nuclear
YEATS4,Nuclear
YES1,Secretory
YIF1A,Secretory
YIF1B,Secretory
YIPF1,Secretory
YIPF2,Secretory
YIPF3,Secretory
YIPF4,Secretory
YIPF5,Secretory
YIPF6,Secretory
YKT6,Cytosol
YLPM1,Nuclear
YME1L1,Mitochondria
YPEL5,Cytosol
YRDC,Cytosol
YTHDC2,Nuclear
YTHDF1,Nuclear
YTHDF2,Cytosol
YTHDF3,Cytosol
YWHAB,Cytosol
YWHAE,Cytosol
YWHAG,Cytosol
YWHAH,Cytosol
YWHAQ,Cytosol
YWHAZ,Cytosol
YY1,Nuclear
YY1AP1,Nuclear
ZADH2,Mitochondria
ZBED1,Nuclear
ZBED5,Secretory
ZBTB1,Nuclear
ZBTB11,Nuclear
ZBTB14,Nuclear
ZBTB17,Nuclear
ZBTB2,Nuclear
ZBTB21,Nuclear
ZBTB24,Nuclear
ZBTB3,Nuclear
ZBTB33,Nuclear
ZBTB38,Nuclear
ZBTB4,Nuclear
ZBTB40,Nuclear
ZBTB41,Nuclear
ZBTB42,Nuclear
ZBTB43,Nuclear
ZBTB48,Nuclear
ZBTB7A,Nuclear
ZBTB7B,Nuclear
ZBTB8OS,Cytosol
ZBTB9,Nuclear
ZC2HC1A,Cytosol
ZC3H10,Nuclear
ZC3H11A,Nuclear
ZC3H12A,Cytosol
ZC3H13,Nuclear
ZC3H14,Nuclear
ZC3H15,Nuclear
ZC3H18,Nuclear
ZC3H4,Nuclear
ZC3H6,Nuclear
ZC3H7A,Nuclear
ZC3H7B,Nuclear
ZC3H8,Nuclear
ZC3HAV1,Secretory
ZC3HAV1L,Cytosol
ZC3HC1,Nuclear
ZCCHC10,Nuclear
ZCCHC14,Cytosol
ZCCHC17,Nuclear
ZCCHC2,Cytosol
ZCCHC3,Nuclear
ZCCHC4,Nuclear
ZCCHC6,Nuclear
ZCCHC7,Nuclear
ZCCHC8,Nuclear
ZCCHC9,Nuclear
ZCRB1,Nuclear
ZDHHC13,Secretory
ZDHHC14,Secretory
ZDHHC17,Secretory
ZDHHC18,Secretory
ZDHHC20,Secretory
ZDHHC3,Secretory
ZDHHC5,Secretory
ZDHHC6,Secretory
ZDHHC7,Secretory
ZER1,Cytosol
ZFAND1,Cytosol
ZFAND3,Nuclear
ZFAND5,Cytosol
ZFAND6,Cytosol
ZFAT,Nuclear
ZFC3H1,Nuclear
ZFHX3,Nuclear
ZFP3,Nuclear
ZFP36L2,Cytosol
ZFP62,Nuclear
ZFP64,Nuclear
ZFP90,Nuclear
ZFPL1,Secretory
ZFPM1,Nuclear
ZFR,Nuclear
ZFX,Nuclear
ZFYVE1,Cytosol
ZFYVE16,Cytosol
ZFYVE19,Cytosol
ZFYVE20,Cytosol
ZFYVE21,Cytosol
ZFYVE26,Cytosol
ZFYVE27,Secretory
ZFYVE9,Cytosol
ZGPAT,Nuclear
ZHX1,Nuclear
ZHX2,Nuclear
ZHX3,Nuclear
ZKSCAN4,Nuclear
ZKSCAN8,Nuclear
ZMAT2,Nuclear
ZMAT3,Nuclear
ZMIZ1,Nuclear
ZMIZ2,Nuclear
ZMPSTE24,Secretory
ZMYM1,Nuclear
ZMYM2,Nuclear
ZMYM3,Nuclear
ZMYM4,Nuclear
ZMYND11,Nuclear
ZMYND8,Nuclear
ZNF101,Nuclear
ZNF106,Nuclear
ZNF12,Nuclear
ZNF124,Nuclear
ZNF131,Nuclear
ZNF14,Nuclear
ZNF143,Nuclear
ZNF146,Nuclear
ZNF148,Nuclear
ZNF16,Nuclear
ZNF174,Nuclear
ZNF185,Nuclear
ZNF189,Nuclear
ZNF207,Nuclear
ZNF213,Nuclear
ZNF217,Nuclear
ZNF22,Nuclear
ZNF24,Nuclear
ZNF250,Nuclear
ZNF260,Nuclear
ZNF263,Nuclear
ZNF264,Nuclear
ZNF267,Nuclear
ZNF276,Nuclear
ZNF277,Nuclear
ZNF280C,Nuclear
ZNF280D,Nuclear
ZNF281,Secretory
ZNF292,Nuclear
ZNF3,Nuclear
ZNF318,Nuclear
ZNF32,Nuclear
ZNF324,Nuclear
ZNF326,Nuclear
ZNF330,Cytosol
ZNF346,Nuclear
ZNF362,Nuclear
ZNF384,Nuclear
ZNF385A,Nuclear
ZNF394,Nuclear
ZNF397,Nuclear
ZNF398,Nuclear
ZNF407,Nuclear
ZNF408,Nuclear
ZNF410,Nuclear
ZNF414,Nuclear
ZNF417,Nuclear
ZNF428,Cytosol
ZNF43,Nuclear
ZNF436,Nuclear
ZNF444,Nuclear
ZNF445,Nuclear
ZNF449,Cytosol
ZNF451,Nuclear
ZNF460,Nuclear
ZNF462,Nuclear
ZNF467,Nuclear
ZNF48,Nuclear
ZNF480,Nuclear
ZNF507,Nuclear
ZNF511,Cytosol
ZNF512,Nuclear
ZNF512B,Nuclear
ZNF516,Nuclear
ZNF525,Nuclear
ZNF526,Nuclear
ZNF552,Nuclear
ZNF574,Nuclear
ZNF579,Nuclear
ZNF580,Nuclear
ZNF581,Nuclear
ZNF587B,Nuclear
ZNF592,Nuclear
ZNF593,Nuclear
ZNF597,Nuclear
ZNF598,Cytosol
ZNF609,Nuclear
ZNF616,Nuclear
ZNF618,Nuclear
ZNF622,Nuclear
ZNF627,Nuclear
ZNF629,Nuclear
ZNF638,Nuclear
ZNF639,Nuclear
ZNF644,Nuclear
ZNF646,Nuclear
ZNF652,Nuclear
ZNF654,Nuclear
ZNF664,Nuclear
ZNF668,Nuclear
ZNF672,Nuclear
ZNF687,Nuclear
ZNF688,Nuclear
ZNF691,Nuclear
ZNF7,Nuclear
ZNF703,Nuclear
ZNF706,Cytosol
ZNF710,Nuclear
ZNF740,Nuclear
ZNF76,Nuclear
ZNF768,Nuclear
ZNF771,Nuclear
ZNF784,Nuclear
ZNF787,Nuclear
ZNF800,Nuclear
ZNF830,Nuclear
ZNF839,Nuclear
ZNF865,Nuclear
ZNFX1,Cytosol
ZNHIT1,Nuclear
ZNHIT2,Cytosol
ZNHIT3,Nuclear
ZNHIT6,Nuclear
ZNRD1,Nuclear
ZNRF1,Secretory
ZNRF2,Cytosol
ZRANB2,Nuclear
ZRSR2,Nuclear
ZSCAN18,Nuclear
ZSCAN21,Nuclear
ZSCAN25,Nuclear
ZSCAN29,Nuclear
ZSCAN31,Nuclear
ZSCAN5A,Nuclear
ZSWIM7,Cytosol
ZSWIM8,Cytosol
ZW10,Secretory
ZWILCH,Cytosol
ZWINT,Cytosol
ZYG11B,Cytosol
ZYX,Cytosol
ZZEF1,Cytosol
ZZZ3,Nuclear
